Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
11185055,2,2
11185106,1,96
11185108,1,99
11185108,2,96
11185108,3,96
11185108,4,96
11185112,1,96
11185112,2,96
11185117,1,96
11185118,1,96
11185118,3,96
11185118,5,3
11185118,7,96
11185120,2,2
11185279,1,99
11185279,2,99
11185282,1,96
11185283,1,96
11185283,2,96
11185285,1,8
11185285,2,96
11185285,3,96
11185290,2,96
11185293,1,96
11185296,1,96
11185296,2,96
11185297,1,96
11185297,2,96
11185300,1,99
11185300,2,96
11185303,1,99
11185303,2,99
11185304,1,96
11185305,1,96
11185305,2,96
11185306,1,96
11185312,1,98
11185312,2,98
11185313,1,96
11185313,2,96
11185313,3,99
11185313,4,96
11185313,5,96
11185315,1,96
11185315,2,96
11185318,1,96
11185318,2,96
11185320,1,99
11185320,3,96
11185320,4,96
11185347,1,96
11185351,1,96
11185352,1,99
11185355,1,8
11185355,2,96
11185356,1,96
11185356,2,96
11185357,1,99
11185358,1,99
11185358,2,99
11185359,1,99
11185359,2,99
11185360,1,99
11185360,2,99
11185363,1,99
11185376,1,96
11185376,2,96
11185391,1,96
11185391,2,96
11185427,1,96
11185428,1,96
11185428,2,96
11185435,1,96
11185435,2,96
11185441,1,96
11185441,2,96
11185448,1,96
11185448,2,96
11185462,1,96
11185462,2,2
11185462,2,3
11185462,2,4
11185464,1,99
11185466,1,96
11185466,2,96
11185482,1,99
11185482,2,99
11185497,1,96
11185497,2,96
11185498,1,96
11185498,2,96
11185501,1,96
11185501,2,96
11185524,1,96
11185524,2,96
11185526,1,99
11185529,1,98
11185533,1,96
11185541,1,96
11185541,2,96
11185542,1,8
11185542,2,99
11185546,1,99
11185552,1,8
11185552,2,98
11185557,1,96
11185557,2,96
11185558,1,8
11185565,2,96
11185567,1,96
11185567,2,96
11185570,1,99
11185574,1,99
11185574,2,99
11185575,1,96
11185579,1,99
11185580,1,8
11185582,1,96
11185582,2,96
11185583,1,99
11185583,2,8
11185588,1,96
11185588,2,96
11185589,1,96
11185590,1,96
11185591,1,99
11185591,2,99
11185592,1,99
11185592,2,96
11185594,1,99
11185594,2,99
11185595,1,96
11185595,2,96
11185596,1,96
11185596,2,99
11185597,1,96
11185597,2,96
11185598,1,96
11185598,2,4
11185598,2,6
11185616,3,8
11185620,1,96
11185625,1,96
11185625,2,96
11185635,1,96
11185635,2,96
11185635,3,96
11193383,1,96
11193383,2,96
11193408,1,96
11193408,2,96
11193408,3,96
11193422,1,96
11193422,3,99
11196194,1,96
11196194,2,96
11196194,3,96
11196565,1,8
11197404,1,96
11197404,2,96
11198034,1,96
11198034,2,96
11198153,1,96
11198899,1,99
11198899,2,96
11198904,1,96
11198904,2,96
11198957,1,8
11198957,2,96
11198957,3,96
11202094,1,96
11202094,2,96
11202095,1,96
11202095,2,99
11202096,1,99
11202096,3,99
11202100,1,99
11202100,2,99
11202105,1,96
11202105,2,96
11202107,1,8
11202109,1,99
11202109,2,99
11202356,1,96
11202356,2,96
11202369,1,96
11202369,2,96
11202371,1,96
11202371,2,96
11202371,3,96
11202506,1,96
11202509,1,99
11202509,2,99
11202512,1,8
11202512,2,99
11203712,1,8
11203712,2,99
11203715,1,99
11203715,2,96
11203716,1,99
11203718,1,96
11203718,2,96
11203721,3,99
11203723,1,8
